Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,214.0491617813,220.0096125883,224.6496138495,246.2263148225,256.3805735646,280.7173971598,323.5604409172,422.6355992183,506.7609841765,645.4371605804,771.5083413835,785.0702252466,867.6037224768,986.5998750501,1156.5730074508,1369.5261118595,1285.7781387171,1208.6972201993,1209.3238772227,1172.1000309001,1158.3701884747,1203.5549181986,1261.8156806998,1284.9048601306,1269.2864414322,1507.2314556336,1571.8283533331,1825.3791323565,1687.451994419,1773.3130004626,2012.936265626,2154.9869391604,2251.3684677611,2336.0839431519,2426.3883627262,2245.3274305007,2281.0640652383,2365.7732422038,2790.0043682329,3139.5372016316,3218.9610807148,3394.4289798689,3806.3411193274,4342.8231773031,4162.5096689683,4176.0977652679,4305.0393882022,4197.4939996072,4329.0957317047
Turkey,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,507.929529092,284.012775979,308.5108220662,349.7607691931,368.8299117157,385.3438006032,445.14209051,482.7563603148,527.167358978,573.0681350635,491.3994388691,456.5430211442,560.1342288849,688.4265614771,930.1646580008,1139.0323256137,1278.7841526314,1430.436661756,1552.8534177814,2083.1785175644,1566.7475648598,1580.8861162465,1403.2439839862,1310.2797845171,1246.2019908026,1367.1731314393,1508.9194359069,1703.6493422258,1742.9596826487,2019.0658889158,2790.5804865914,2750.643901663,2850.389758486,3181.3175556942,2268.3972703053,2896.0906035173,3052.9595689387,3144.3939322296,4392.3501775909,4012.4727930045,4219.5443487137,3057.7906635136,3576.2278547775,4595.2877753443,5866.7447110761,7129.5848775375,7736.0983823372,9312.0518428314,10379.491946438,8626.3981655429,10135.7488918967,10604.5524047947,10660.7286391063,10945.923587974
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.0917634531,1034.1749243901,1070.262949971,1052.8011495057,1184.9387145217,1194.9365465225,1331.5198796264,1366.0027936087,1366.7672800826,1460.0703617403,1458.9496250348,1393.3301882196,1621.3320084594,1901.0315981546,2232.6048764896,2252.8966955198,2353.4031549065,2768.4346607372,3094.6843335398,2763.1844200253,3238.4961105458,3993.6518380158,4044.1894644462,3861.3583488355
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.1589958262,184.1513672086,171.8745942325,193.575383538,173.7861741835,155.5555701411,159.6537794987,180.5642942767,217.1541101534,250.3206846371,297.0125606769,300.7665073078,308.1440923258,306.272151885,310.6316441785,326.4841538566,349.6209314738,374.9992699214,369.4021498577,421.3001838845,503.6045468703,504.2002376672,524.6937885613,530.3948552294,608.8496689968,694.7711666765
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,62.3353765709,63.0355968634,62.0371134701,68.9578255975,76.069417638,110.3644673834,111.589208743,112.7235145051,116.9156031542,127.5327882281,133.3423300394,145.7957956149,149.2695713703,165.9249371847,199.2577251176,217.9305824595,219.6930742416,255.9991125364,204.7921156397,175.6392735007,99.173857962,103.4204298386,163.4221153839,163.0743006888,254.9528836984,240.0640973851,258.4359559152,398.4145741138,398.8214058127,311.7999578224,245.4769910392,182.9539450999,152.0859520912,165.7417792687,198.7152199825,277.5128890432,282.3557553323,283.8789942466,289.0555523474,255.1733151527,255.1218578462,232.8003834713,238.1551262644,236.1053445082,285.964154093,313.7989764334,334.6391875528,400.0427938217,448.0668626808,451.0815514658,471.6772798966,440.8015212988,551.1559751301,571.6763385038
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.4432776058,1449.9624988386,1597.4929841022,1569.7300410839,1489.6796846893,1417.8699318483,1258.136318941,1012.1051889061,935.9680915263,872.7091855201,991.2301010786,835.2602989546,635.7662419225,635.7089635372,780.7380243251,879.4750486228,1048.5224879076,1367.3524333363,1828.717625766,2303.0188309318,3068.608997997,3891.0378231821,2545.4803410735,2973.9964807156,3575.4906460784,3873.4513373119,3900.4653757364
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,175.6452088745,158.8350376795,164.5229224169,167.5039403302,184.9591797417,201.3404863003,215.3303173107,212.913243146,218.4930494671,238.32408683,254.0194561943,270.6733167778,302.672916594,383.7739433861,476.2697293674,514.3971557663,546.2520912271,599.411745803,630.9053829446,747.4477591498,836.5415159981,907.0957359996,876.0351919388,844.5192389377,849.6392074884,882.7384539077,909.0765823974,891.3824902935,959.1618392819,1027.9099199789,1132.7550416857,1158.212110297,1232.4291661035,1355.0268651293,1517.5635422801,1690.2384315094,1832.9484043449,1936.7702575017,1947.0388718679,1853.0079224996,1995.6791416363,1979.8807195107,1943.2247146623,2148.0769429122,2518.7539679739,2974.3498523709,3466.8286071443,4240.8019755672,5117.6179569189,5021.0774305871,5988.5749517852,6959.0636752183,7313.6778785887,7746.0768633271
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,489.9966386811,602.5363830284,656.3724089904,583.9848160411,740.7488127479,701.0707165868,664.2450293509,581.0876980564,574.3172968293,717.0600492109,760.5894614533,996.0548490402,775.9667764444,1404.6299984922,1448.2404519261,1250.112976889,1290.5255383964,1440.0948442052,1707.3098692047,2479.6755870336,3485.5774327003,3764.3584350494,3106.9970210239,1715.9547031521,1620.7211556658,1571.0978430966,1939.9571524795,2415.5821720857,2676.1862905334,2731.9540677073,2990.0373207181,3578.0403281056,4082.2686288076,4720.8220433285,5458.6990653403,5984.9165240453,6317.1451506483,7328.9673542575,7712.1565075792,7248.348745564,6872.7336858243,6282.0209020342,4089.1043122528,3622.2973373872,4117.6494474693,5221.6731880919,5879.3403394421,7012.5356800645,9067.5046553419,9064.7070435738,11530.6374930095,13960.9593842309,14727.7256413451,16350.7281762121
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2881.0997977982,2934.5527776102,3107.9374166336,3232.2080093003,3423.396281642,3664.8018703983,3972.1230899471,4152.0198371915,4491.424304525,4802.6424850575,5246.9617462888,5623.5884446285,6109.6924191028,6741.1011330335,7242.3242024933,7819.9589763535,8611.4614626092,9471.5286575039,10587.4160433093,11695.3633556242,12597.6455055562,13992.9226987876,14439.015125354,15561.2681357788,17134.3157002014,18269.2792656479,19114.8238684396,20100.7887275114,21483.1144503659,22922.4654503908,23954.5234213194,24404.9948415098,25492.9555501844,26464.7832594,27776.4265028922,28781.9496916756,30068.2272062481,31572.6352156739,32948.9512568243,34639.1198394495,36467.2954258248,37285.8159233521,38175.3763829721,39682.4722473204,41928.8861364797,44313.5852412812,46443.81019859,48070.3846862719,48407.0769099049,46998.8204153065,48357.6735692645,49854.522668348,51755.2148406452,53142.8896305155
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.4192096867,658.6558681409,603.9349420034,597.0252726214,576.4434172288,585.9320400554,600.5981578286,623.0026523676,623.216132836,702.4807440889,558.2211439778,456.7034891685,383.3494997487,396.1299689813,465.119886944,546.7768501856,642.9604146441,830.4076942043,1023.119641107,1181.8473596007,1377.0821404694,1544.8277727352,1719.0361962416,1878.0949213019
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,161.420094697,170.4319830185,174.566299228,162.8702327452,173.4719102972,175.7350691064,185.355279018,180.485643317,173.2212379394,185.9961125137,203.9643145362,219.2874902792,298.3343775732,322.5691137672,348.1391506385,347.6180194055,339.329749187,374.1670308121,472.4537094411,547.3607541838,600.0378717921,737.8326528338,836.0711790286,913.1858307866,997.6672152667,1080.4433462669,1216.5182076299,1344.1017375257,1544.8178225857,1655.7213059752,1843.6354529104,1970.9731188275,2159.1362935963,2208.8870545089,2249.6791534689,2464.637063938,2604.7715695597,2713.5893667148,2945.1722295959,3076.2860316252,3683.5779186125,3991.3133280292,4277.7772501825,4452.0875389716,4813.3297275533,5070.6824471632,5610.6082771301,6273.3190341059,6372.0071415339,6176.8511822975,6234.0506557273,6191.0717835807,6349.3224511026,6633.772096912
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1135.5251960519,1133.4650249053,1208.1508608387,1257.846579917,1037.3161546239,1055.7626489109,1073.3502876974,1077.4515986531,1142.4926241997,1149.805618877,1211.5551721629,1304.5590139138,1387.177054271,1636.6471577632,2364.3833203829,2465.7319895071,2748.7004520319,3097.2923930733,3286.7072293591,3811.066940376,4447.0854347488,4855.3784967307,4796.237928761,4784.2174693129,3317.1082878022,3344.4879634439,3311.0870036675,2481.0571853331,3113.521876995,2188.521625844,2382.2510605722,2558.724046945,2825.7961017141,2746.0697461338,2613.905373111,3389.8358703295,3026.0708022456,3728.7879966012,3889.6099060912,4091.6320005592,4799.6460179995,4942.0006103358,3666.6524422044,3241.5196156988,4282.015326377,5444.662517852,6747.7591246909,8329.6483195259,11223.2173175372,11524.987879765,13559.1267995534,10727.9820878008,12728.7263802945,14414.7535260923
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,756.25,753.6656891496,1016.5289256198,1069.7674418605,1302.6634382567,1511.3636363636,1778.0126849894,2271.6535433071,3183.1501831502,3605.8020477816,3476.1904761905,3619.7183098592,4040.7894736842,4185.7142857143,4393.3333333333,4253.1914893617,4583.3333333333,4965.5913978495,5342.7083333333,6319.792,7503.0927835052,8385.7142857143,8162.7450980392,8816.3458461539,9124.0740740741,9256.0747663551,9723.9436619718,10828.302490566,11527.2733397129,13047.5731262136,15050.5471369622,15945.4998234851,16752.2771329379,18728.243429633,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,239.4286951768,437.1295434647,593.653573583,401.8749109963,97.1578850638,98.0318690016,142.9658898827,144.1486586041,189.2605161078,229.954805103,288.020277868,337.0500628322,361.2544883009,360.6007980225,374.4764200647,433.3337076798,448.8794250558,477.0998778513,530.8552522181,606.8946901729,699.4878933339,796.6543614687,919.1808885451,1164.563270719,1232.3696711881,1333.583526355,1543.0269503302,1755.2654235751,1910.5330726347
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,1059.3345950461,980.8809015533,832.7548869594,808.2205310858,886.322329285,1066.5630116049,951.3220907584,892.1482317846,961.104145456,1065.8423168618,1011.4116041545,1080.2302779369,1252.6279200502,1263.4634182178,1176.8704394973,1335.2516813936,1390.3214219368,1427.0941507343,1462.1963825665,1472.9901557936,1477.8336729602,1469.8888621449,1362.6377247031,1353.9767043004,1580.598054014,1788.0170922655,1886.388309665,2036.174186827,2392.8333982477,2697.3789264194,2642.9314988138,2965.7522301167,3249.8625270151,3182.6092764257,3302.5407605821
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.8481098093,1300.7047106114,1299.7339053872,1367.7802181914,1420.5292699124,1467.0542753152,1436.433228785,1301.3561538886,1116.6755517924,1214.7372290767,1296.5744786435,1396.4524714776,1357.3107823952,1483.7037855211,1736.9591134955,1815.0200771538,2185.8769458283,2489.2215558189,2530.0616951284,
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,444.9217227081,456.5284739554,482.1622716942,508.3472246773,546.1008624512,582.8667956838,619.1232622079,645.4144049891,681.7921949272,734.9562329121,800.469687012,866.4656119984,979.6482030022,1171.5976301814,1323.6596519818,1448.4241475588,1547.5483595033,1718.9693605812,1991.3672840742,2268.2252758756,2505.1080304236,2533.2080229393,2466.3117557457,2478.8971981227,2529.4566010837,2614.3391890662,3036.6553976296,3386.3064222503,3723.317994162,3845.1381018567,4220.6459588301,4357.3096114332,4591.0928079142,4604.2532785932,4882.0794248435,5323.4217575121,5358.4181996958,5272.627795419,5178.2731214205,5302.6427592699,5404.9692310889,5304.2785102061,5433.4345243029,6022.2834190748,6696.225960598,7159.8884816374,7663.7035236309,8531.2373245477,9245.1796778767,8654.9244883644,9377.8784879635,10258.799972462,10351.7424109591,10514.3307108332
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,686.1895756756,629.2900675599,610.8607658553,532.1301991099,560.1001530687,618.2100202914,734.2063059767,675.8899220389,688.0476973139,682.0636909611,711.9927029943,709.3866461315,1167.1607507573,1177.4785949848,1300.0665389601,1477.2046573901,1388.1096136532,1327.2564977878,1372.7363925191,1385.933519704,1453.5069544996,1699.1842108066,2094.6295057828,2291.0306359206,2502.2112634844,2693.7929911485,3128.6885567507,2712.8049556994,3080.0129384314,3370.833720853,3622.6210449112,3647.4721027735
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.9764752548,478.852580218,495.6423808698,391.0787696856,289.4656586467,283.5751582663,371.3857763493,425.101376978,381.8600601198,448.5390693979,549.939901672,546.5362272087,576.4238636727,617.2411933895,707.3734731605,831.8802897569,923.5306472258,1210.1538343229,1400.5623023498,1252.3251396778,1394.5323557114,1253.3058068272,1341.2817675117,1473.0995637551
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,423.272043875,431.35392935,448.0015975003,484.5258205475,519.4096915112,554.7900027513,591.8119040087,646.2755591259,684.3237259615,754.9138847696,810.7661943137,874.4494048376,897.3817683564,1202.4683593843,1477.023199838,1494.158502262,1403.9523507057,1526.8076834769,1719.8957276664,2076.2840438133,2920.7827143691,3073.1223753742,2764.2893939153,2893.7251165637,2792.0078940849,2142.1518230356,2475.0445780362,3158.5905565447,3398.6413542408,3621.5229176192,3182.2140463247,3345.8094506916,3557.111015481,3479.924090812,3546.6689618128,3862.8089929619,3593.2775955285,3636.1710620703,3205.1687418047,3102.8137994435,3019.9463672176,2638.1580501005,2425.3203172912,3624.6944425191,4659.6233554442,5185.8493876647,5407.2586486791,5850.9584882915,5511.1950793331,5658.4258951766,7175.6248040722,7830.505168424,7313.9749156603,6617.9116088225
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,220.3141352991,197.391174887,235.6326418733,377.427908682,170.4663094084,232.8114306591,253.7619343858,184.1347566849,206.7225683646,258.6190223978,243.763559318,272.0760665246,292.2956444875,362.8285429399,430.6908307953,447.0011452326,409.6200562307,509.3002382054,616.3482759031,587.4426098554,546.1435372973,463.3280667043,491.6370638464,386.3290846397,268.69975894,239.5164125974,262.2248377417,241.379727192,271.1605965089,267.4895691047,267.8202892742,250.68157158,217.4928516114,272.7593078633,142.9654551776,134.3275462864,133.8382831738,138.1819880353,138.2442434287,102.6661980118,406.5677033103,154.4248583278,176.2636008361,175.3415460218,196.189982943,221.4496889238,257.1737798446,286.1447199274,326.5279529871,301.9325204636,330.0032658518,372.7681485976,417.8183782189,453.6738707096
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,226.6702136793,215.0070572509,207.7847516251,209.0673411019,236.8778753526,296.3658516541,335.5531591695,352.0330753988,400.5186038708,474.8821250123,426.8028119502,381.5301219577,417.7108172342,524.8245046975,606.5918077347,492.1115873176,534.4708114142,474.2410850575,512.9717790144,592.3880807314,664.3357125285,663.7101868784,620.8337871273,516.0826076763,409.7783832444,329.3836549748,236.3956444837,312.7107456546,500.7572917761,522.3904479801,419.1949822439,420.0911249884,386.7572337031,388.63648845,387.9873978632,393.3392686565,360.4311373217,419.5658900983,338.0016707405,318.2521686443,322.1025512002,352.61285503,349.2834202221,398.5344753475,486.7424371892,625.8537548422,908.3817071627,953.0787077955,1175.3510509381,998.4404343085,1224.9538629337,1408.3892331548,1463.323584803,1539.6017313077
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,280.618588034,282.8860007814,278.9637599384,280.0210549959,284.4073324265,296.5620914178,280.5736721539,296.0622494931,303.5631533448,347.0788606995,361.9085608171,404.5651933505,480.4582727247,573.7101700903,667.2724902924,708.4460716439,677.5037008573,663.2098029888,640.2366023157,736.3671648561,916.2854987029,1058.0080988108,1084.1605540336,947.0848347181,744.8696129963,636.2357495236,676.266994764,707.5762821621,793.0491508878,814.9899894883,839.6099886134,805.1283941821,614.8172338273,585.4900742368,602.929652574,610.9672890106,722.021540994,708.0943040918,523.4856833154,553.7476169453,535.0402914329,538.4533523564,501.7131150711,451.9486488846,457.3841444585,452.789027506,427.8343859422,415.3754820471,345.4074342596,632.8752670975,723.1646448527,820.1543148056,908.7823232459,904.7550153064
